id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2009-M-DC-2009-G1-AO-M-KAZ-TPE-01-c813-s809-RR,2009-M-DC-2009-G1-AO-M-KAZ-TPE-01,RR,4,,c813,Ti Chen,TPE,25.341,s809,Yuri Schukin,KAZ,29.612,,,46 63 26 76(3) 61,3,2,25,22,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-KAZ-TPE-01-k926-c813-RR,2009-M-DC-2009-G1-AO-M-KAZ-TPE-01,RR,1,,k926,Mikhail Kukushkin,KAZ,21.112,c813,Ti Chen,TPE,25.341,,,67(9) 57 61 75 64,3,2,30,24,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AO-M-KAZ-TPE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-KAZ-TPE-01-w373-g806-RR,2009-M-DC-2009-G1-AO-M-KAZ-TPE-01,RR,2,,w373,Jimmy Wang,TPE,23.994,g806,Andrey Golubev,KAZ,21.54,,,76(4) 63 62,3,0,19,11,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AO-M-KAZ-TPE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-KAZ-TPE-01-w373-k926-RR,2009-M-DC-2009-G1-AO-M-KAZ-TPE-01,RR,5,,w373,Jimmy Wang,TPE,23.994,k926,Mikhail Kukushkin,KAZ,21.112,,,26 63 63,2,1,14,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AO-M-KAZ-TPE-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-CAN-ECU-01-d499-l430-RR,2009-M-DC-2009-G1-AM-M-CAN-ECU-01,RR,2,,d499,Frank Dancevic,CAN,24.446,l430,Giovanni Lapentti,ECU,26.115,,,64 64 75,3,0,19,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-CAN-ECU-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-CAN-ECU-01-l290-d499-RR,2009-M-DC-2009-G1-AM-M-CAN-ECU-01,RR,4,,l290,Nicolas Lapentti,ECU,32.564,d499,Frank Dancevic,CAN,24.446,,,63 57 46 76(6) 61,3,2,28,23,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-CAN-ECU-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-CAN-ECU-01-l290-n291-RR,2009-M-DC-2009-G1-AM-M-CAN-ECU-01,RR,1,,l290,Nicolas Lapentti,ECU,32.564,n291,Frederic Niemeyer,CAN,32.868,,,63 76(4) 76(4),3,0,20,15,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-CAN-ECU-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-CAN-ECU-01-l430-n291-RR,2009-M-DC-2009-G1-AM-M-CAN-ECU-01,RR,5,,l430,Giovanni Lapentti,ECU,26.115,n291,Frederic Niemeyer,CAN,32.868,,,26 76(5) 63 63,3,1,21,18,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-CAN-ECU-01_5.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-URU-COL-01-c834-sd65-RR,2009-M-DC-2009-G1-AM-M-URU-COL-01,RR,5,,c834,Juan Sebastian Cabal,COL,22.865,sd65,Federico Sansonetti,URU,22.333,,,62 63,2,0,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-URU-COL-01-f444-f392-RR,2009-M-DC-2009-G1-AM-M-URU-COL-01,RR,1,,f444,Alejandro Falla,COL,25.311,f392,Marcel Felder,URU,24.658,,,64 60 67(4) 63,3,1,24,14,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-URU-COL-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-URU-COL-01-g725-sd65-RR,2009-M-DC-2009-G1-AM-M-URU-COL-01,RR,2,,g725,Santiago Giraldo,COL,21.276,sd65,Federico Sansonetti,URU,22.333,,,64 75 61,3,0,19,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AM-M-URU-COL-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AM-M-URU-COL-01-sb28-a785-RR,2009-M-DC-2009-G1-AM-M-URU-COL-01,RR,4,,sb28,Carlos Salamanca,COL,26.142,a785,Dario Acosta,URU,21.491,,,60 63,2,0,12,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-AUS-THA-01-g621-w481-RR,2009-M-DC-2009-G1-AO-M-AUS-THA-01,RR,5,,g621,Chris Guccione,AUS,23.602,w481,Kittipong Wachiramanowong,THA,18.698,,,63 75 76(3),3,0,20,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-AUS-THA-01-h432-w481-RR,2009-M-DC-2009-G1-AO-M-AUS-THA-01,RR,1,,h432,Lleyton Hewitt,AUS,28.034,w481,Kittipong Wachiramanowong,THA,18.698,,,63 62 61,3,0,18,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-AUS-THA-01-u043-h432-RR,2009-M-DC-2009-G1-AO-M-AUS-THA-01,RR,4,,u043,Danai Udomchoke,THA,27.569,h432,Lleyton Hewitt,AUS,28.034,,,26 46 76(2) 64 61,3,2,25,23,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AO-M-AUS-THA-01_4.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-M-DC-2009-G1-AO-M-AUS-THA-01-u043-k964-RR,2009-M-DC-2009-G1-AO-M-AUS-THA-01,RR,2,,u043,Danai Udomchoke,THA,27.569,k964,Brydan Klein,GBR,19.182,,,62 62 75,3,0,19,9,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2009-G1-AO-M-AUS-THA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
